# theta_deg base_template rpm_300 rpm_500 rpm_700 rpm_900
7.3157162730e+01 8.6458294250e-08 1.5378007159e-07 3.9346513019e-07 4.7201737628e-07 3.9212235675e-07
7.3385257300e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.3613351880e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.3841446450e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.4069541030e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.4297635600e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.4525730180e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.4753824760e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.4981919330e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.5210013910e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.5438108480e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.5666203060e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.5894297640e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.6122392210e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.6350486790e+01 5.9413848140e-08 1.2673562548e-07 3.6642068408e-07 4.4497293017e-07 3.6507791064e-07
7.6578581360e+01 1.4683025470e-07 2.1415203204e-07 4.5383709064e-07 5.3238933673e-07 4.5249431720e-07
7.6806675940e+01 4.0516928320e-08 1.0783870566e-07 3.4752376426e-07 4.2607601035e-07 3.4618099082e-07
7.7034770520e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.7262865090e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.7490959670e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.7719054240e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.7947148820e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.8175243390e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.8403337970e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.8631432540e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.8859527120e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.9087621700e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.9315716270e+01 7.4271968090e-08 1.4159374543e-07 3.8127880403e-07 4.5983105012e-07 3.7993603059e-07
7.9543810850e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
7.9771905420e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
8.0000000000e+01 0.0000000000e+00 6.7321777344e-08 3.0700683594e-07 3.8555908203e-07 3.0566406250e-07
